"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"FBgn0034997",1165.56627951647,-1.67193537433708,0.0497067862765479,-33.6359579763441,5.00280927959195e-248,1.24971057356503e-246
"FBgn0034998",8.25949556192729,-1.13922573044476,0.424034828813,-2.68663244864531,0.00721763263698431,0.0105879151126684
"FBgn0034999",448.084596150039,-0.304479044894322,0.0591844555684493,-5.14457794652144,2.68122911557219e-07,5.40295298502206e-07
"FBgn0035000",20.3640088362547,-0.263686091774574,0.259424205522957,-1.01642825210942,0.309425497670171,0.359180610959816
"FBgn0035001",2001.28802534829,-0.0807768557783508,0.0333572812211234,-2.42156593167429,0.0154537974054214,0.0218748772310139
"FBgn0035002",2979.48646826934,0.525288446410186,0.161169774532647,3.25922430513657,0.00111717302521304,0.00177126510260605
"FBgn0035006",9615.41270764918,0.607407159696527,0.049038092414546,12.3864353156681,3.09497580302499e-35,1.34586351925255e-34
"FBgn0035010",79.9327682782507,1.90498964674375,0.143221935617021,13.3009628625446,2.28506557922625e-40,1.08159134949937e-39
"FBgn0035016",841.410054262355,-0.280850320850155,0.0467730354913722,-6.00453483293727,1.91881218693939e-09,4.28877591881743e-09
"FBgn0035020",818.36172209421,0.12317598960629,0.0461095398559884,2.67137754987361,0.00755406280703633,0.0110564999740434
"FBgn0035021",206.443443567279,0.140217190778865,0.0862988105142874,1.62478706187557,0.104207938798925,0.13206193249733
"FBgn0035022",26.5763906575085,4.53284359869585,0.421835946689916,10.7455128806931,6.22151701263054e-27,2.31642233881297e-26
"FBgn0035023",71.6566916641016,0.737250559026889,0.140519356547689,5.24661211906905,1.5492158407514e-07,3.1566038178156e-07
"FBgn0035024",1402.90059650652,0.604457960354774,0.0374018755678811,16.1611670852638,9.47507180775445e-59,5.87195570337395e-58
"FBgn0035025",240.215878119316,-0.329700808827364,0.078325578496538,-4.2093632138566,2.56091424742052e-05,4.58603007737189e-05
"FBgn0035026",312.62883581878,-0.104006151365252,0.0762195779599895,-1.3645595285223,0.172391532309035,0.210496594306284
"FBgn0035027",240.7926033824,-0.241254792706649,0.087672417126536,-2.75177530874334,0.00592731741289299,0.00877109952761214
"FBgn0035028",255.191852830564,-0.457164035299663,0.0790473630505521,-5.78341917626397,7.31973642111579e-09,1.58937642641919e-08
"FBgn0035031",12.2271616433894,-0.270216908956529,0.354434389133613,-0.762389083116492,0.445827819878667,0.498190295127004
"FBgn0035032",4865.15682216467,-0.624164162109538,0.0518794307289604,-12.0310526414684,2.44029433334576e-33,1.0242552936519e-32
"FBgn0035033",276.884876789336,0.895707312289898,0.0792705811415888,11.2993660370678,1.3216866758213e-29,5.19738161944845e-29
"FBgn0035035",209.293622249607,0.427969076862475,0.0960910186815777,4.45378853023361,8.43681998933097e-06,1.55762795911757e-05
"FBgn0035036",132.828081278706,0.323790972749962,0.101198231222449,3.19957146324248,0.00137632061629802,0.00216428897801384
"FBgn0035039",913.804610366516,-1.00724875066707,0.0449153079563534,-22.425511401277,2.21930767488121e-111,2.36108521020899e-110
"FBgn0035040",556.687460530218,0.352862003588165,0.0610013275880199,5.78449711736215,7.27295701973414e-09,1.57982389505468e-08
"FBgn0035041",297.439022201138,1.8465872400699,0.0781328903814005,23.6339297196854,1.72701129988332e-123,2.03808898563754e-122
"FBgn0035042",5.68396085758733,1.21364460603743,0.515829719910614,2.35280085499481,0.018632609984998,0.0261072930368004
"FBgn0035043",929.463527889067,0.0433277547718849,0.0507125242941192,0.85437976860697,0.392894601982544,0.4451811051138
"FBgn0035044",570.157639561053,-0.319240724182897,0.0552212407807645,-5.78112189565468,7.42040980166167e-09,1.61092778638294e-08
"FBgn0035046",2148.89379059842,-0.121515280151189,0.0357132664187482,-3.40252495323132,0.000667662580090555,0.00107878064123194
"FBgn0035047",181.490700352384,0.223823682722152,0.0871446178391748,2.56841659613699,0.0102164293777547,0.0147394243684975
"FBgn0035049",500.288037465978,0.299267992173648,0.0538915152026846,5.55315602183589,2.80557449253829e-08,5.93952218030179e-08
"FBgn0035050",130.431064580097,0.979998942377654,0.100854750777341,9.7169338561077,2.55354979749421e-22,8.57306342610476e-22
"FBgn0035056",1345.64692353615,-4.78538004174946,0.0808816170633678,-59.1652369907527,0,0
"FBgn0035057",93.2464744465401,-3.8512099206131,0.221470610929615,-17.389259479837,9.9511634668062e-68,6.88567082837395e-67
"FBgn0035059",29.2724255898819,0.765649589688078,0.219951718407048,3.48098935181379,0.000499565350950857,0.000814603974857466
"FBgn0035060",1483.02053219052,0.279673410701347,0.0389902808153751,7.17290065248935,7.34251385267371e-13,1.86539985670189e-12
"FBgn0035063",440.589586026554,0.668769682891671,0.0657295806191455,10.1745618425089,2.57556499876381e-24,9.05159053330659e-24
"FBgn0035064",544.549294585661,-0.441505406379143,0.0543987967277,-8.11608772504938,4.81452723117305e-16,1.35993906173683e-15
"FBgn0035065",231.837196403665,0.117040679224915,0.0795715560937131,1.47088589152478,0.141321978747443,0.175507288762018
"FBgn0035070",1.62607167718114,-2.52205437558423,1.18247757658945,-2.13285598434639,0.0329365420252098,0.0448580909220493
"FBgn0035073",204.944317307571,0.0353386462303628,0.0969234285785747,0.364603757302231,0.715407209731417,0.754667767236908
"FBgn0035076",1183.63668474978,0.390857905185247,0.0394437549752959,9.90924686125967,3.79496003465133e-23,1.2982999020507e-22
"FBgn0035077",7714.06100187537,-6.27036502093548,0.0887276079402967,-70.6698305802936,0,0
"FBgn0035078",11.7273610052832,-1.51723995209758,0.373568492566963,-4.06147729877301,4.87631606514321e-05,8.55675390604814e-05
"FBgn0035082",267.339994774267,-0.566847954352461,0.0726645912629823,-7.80088272018164,6.14756258837478e-15,1.67675582767577e-14
"FBgn0035083",5447.94370882694,0.279509924124354,0.0332089747979638,8.41669837219704,3.87243022095762e-17,1.12781795418285e-16
"FBgn0035084",84.4057394831394,-0.181140529904742,0.127305702438863,-1.42287836628318,0.154771418624737,0.190810159650303
"FBgn0035085",130.490299939573,0.70572625326299,0.102366838794885,6.89409052356373,5.42104968672055e-12,1.33478342373204e-11
"FBgn0035086",199.501560906622,1.53156817750018,0.0875407231404096,17.495493783432,1.55062725941381e-68,1.08352826549674e-67
"FBgn0035087",1549.30728050465,-0.0167393565941689,0.0364886387086061,-0.458755305393753,0.646409893705076,0.691401924409061
"FBgn0035088",630.217975374774,-0.534152483627162,0.0551758445179957,-9.68091178836323,3.63459863461249e-22,1.21521176636616e-21
"FBgn0035089",3470.96671902026,-2.15783188013785,0.0407570754693832,-52.9437368919861,0,0
"FBgn0035090",1889.1795783948,0.0596987168876776,0.0343182765418743,1.73956045883699,0.0819362274503063,0.105511383616887
"FBgn0035091",1440.97875148452,0.573591053920226,0.0373399485615038,15.3613241586406,2.97436881995893e-53,1.713169973954e-52
"FBgn0035092",799.814833971856,1.39958359614589,0.0491237334775739,28.4909858650061,1.51497890163213e-178,2.6432885728323e-177
"FBgn0035094",1347.11884477476,-0.485759415859171,0.0447179236481889,-10.8627453206639,1.73454818286617e-27,6.52887850709765e-27
"FBgn0035099",67.0296534769592,-1.21037010035628,0.193087774847534,-6.26849680831429,3.64550093969878e-10,8.41001345751095e-10
"FBgn0035100",17.267368796453,0.969199277103976,0.287114178497112,3.37565801235317,0.000736393921443906,0.00118561094024636
"FBgn0035101",826.679236294195,0.387384184541437,0.046900719294105,8.25966403867345,1.46083046862942e-16,4.174169399024e-16
"FBgn0035102",206.831820113823,-0.107264103290001,0.081430231251392,-1.31725161087723,0.18775429923995,0.227783644381716
"FBgn0035103",606.722260120963,-0.784127596650317,0.0545458099209678,-14.3755789452288,7.36515731734469e-47,3.87422305825632e-46
"FBgn0035104",93.3764215183619,-1.06157909105557,0.130312591258261,-8.14640458612072,3.74904312616838e-16,1.0608258007454e-15
"FBgn0035106",842.852652634219,0.323291520995353,0.0445746869321898,7.25280519607837,4.08227024966998e-13,1.04768107946384e-12
"FBgn0035107",303.439048282062,0.16973319741069,0.0730570095009384,2.32329790899134,0.0201631540793708,0.0281232727111234
"FBgn0035109",64.224459094232,-0.650011507661966,0.173911101521722,-3.73760790412093,0.000185779367488254,0.000313530328375638
"FBgn0035110",323.528205866292,-0.272209509950178,0.0739673496014554,-3.68013064435692,0.00023311449115085,0.000390048899991412
"FBgn0035111",638.342811335947,-0.420016546488329,0.0533291400053871,-7.87592949081684,3.38218943203049e-15,9.29200832089579e-15
"FBgn0035113",80.6375786579248,0.464179592790473,0.141630216211099,3.27740509905468,0.00104765941760185,0.0016664103022472
"FBgn0035120",90.4196324509111,-0.996169420190114,0.125621228648305,-7.92994488995994,2.19243157060593e-15,6.06152277967865e-15
"FBgn0035121",13496.2683637762,-0.702248137058597,0.0194416420001772,-36.1208244165897,1.0685978221635e-285,3.20607616432705e-284
"FBgn0035122",910.031901080456,-0.0157547494842349,0.044580351382529,-0.353401195720705,0.723787689529171,0.76259188975385
"FBgn0035124",0.901225307779195,1.30214626616067,1.20708807743227,1.0787500021793,0.28069918870446,0.329000568323406
"FBgn0035131",421.302508698115,-0.00885032879808371,0.0668971133045208,-0.132297618849356,0.894748890705081,0.911155567346034
"FBgn0035132",382.569567889343,-0.158557028374177,0.0624282509542071,-2.5398281379128,0.0110906952712596,0.0159295307841128
"FBgn0035133",1115.63899510545,-0.045744982385872,0.0527559790298745,-0.867105174182583,0.385884385852819,0.437762810838934
"FBgn0035134",10.4334989225477,0.730169789330468,0.344778179887921,2.11779582329667,0.0341923632251139,0.0464457529447857
"FBgn0035136",581.387214028675,0.0432980791577108,0.0525762627043418,0.823529040114431,0.410207209946374,0.462625295147358
"FBgn0035137",533.155871164134,0.0793001253738135,0.0556097014268973,1.42601242839002,0.153864754593999,0.189795538595882
"FBgn0035138",1.42047606774607,1.15693612805623,0.946431446888516,1.22241936471973,0.221549079937132,0.265320814737805
"FBgn0035140",104.600361389083,0.0989300260718125,0.114611333562073,0.863178387312212,0.388039394716424,0.439987480051886
"FBgn0035141",246.69644684072,-0.502774646776598,0.100557274727007,-4.99988338130216,5.73650003461325e-07,1.13598126231096e-06
"FBgn0035142",1876.69005942057,0.45517804519128,0.0348927191402965,13.0450723361829,6.77926213653125e-39,3.13044022355053e-38
"FBgn0035144",79.9294983103445,0.74950690460919,0.132115223378161,5.67313051020497,1.40211326870953e-08,3.01048212427769e-08
"FBgn0035145",823.727410830293,0.266883936178733,0.0499243858011888,5.34576303535372,9.00369391381122e-08,1.86197834931679e-07
"FBgn0035146",396.706386294484,-1.19972898638883,0.0651307038924598,-18.4203288877356,9.02534651125754e-76,6.80561534469227e-75
"FBgn0035147",3327.93740967229,-0.334552865647808,0.0321266837977469,-10.4135511699241,2.15046914609539e-25,7.75221569798722e-25
"FBgn0035148",215.538762475991,-0.398328343352241,0.0844686117372183,-4.71569657840997,2.40885190771524e-06,4.58445871545537e-06
"FBgn0035149",212.780982989175,0.325726812532557,0.0969446267592874,3.35992641800905,0.000779632340672775,0.00125255848924351
"FBgn0035150",230.670859091169,-0.0377381995267861,0.0938572195133184,-0.402080945104399,0.687624455709637,0.728817659084392
"FBgn0035151",29.3982903147844,-0.847519747442434,0.231952008731653,-3.65385819280805,0.000258328979094745,0.000430839551751986
"FBgn0035152",80.2838854467652,0.00040625514103412,0.126548844443327,0.0032102635375391,0.997438584686859,0.998230761466084
"FBgn0035153",358.514365587947,0.800092199358195,0.07216859869612,11.086431132287,1.45996839762747e-28,5.62033319670508e-28
"FBgn0035154",2404.81265330074,-1.40595768090968,0.0339063244348658,-41.4659419545913,0,0
"FBgn0035155",99.8850506208669,0.275346680511075,0.117510275312671,2.34317109528025,0.0191206125040754,0.0267507948372709
"FBgn0035157",186.535938299341,1.80857007808858,0.101504566934731,17.8176227208724,5.1582482290363e-71,3.6885052437264e-70
"FBgn0035158",234.532742437314,1.14537650380511,0.0878954027002894,13.0311309649571,8.1392198634105e-39,3.74622128534653e-38
"FBgn0035159",41.7005638568142,-0.323093754500141,0.178793297968018,-1.80707978527212,0.0707498400231339,0.0919942599979777
"FBgn0035160",18.3746124492863,0.298800305084129,0.264300758847733,1.13053139304935,0.258252378028718,0.305248443490931
"FBgn0035162",6474.44182170481,0.799231867001116,0.0289274491899231,27.6288400596182,5.01251029304476e-168,8.06338712530789e-167
"FBgn0035164",251.047605253545,0.471746478268619,0.0760914919982748,6.1997270112579,5.65611802292477e-10,1.29431062344612e-09
"FBgn0035165",1717.93860156123,-1.14753265126434,0.0392417008955583,-29.2426838051311,5.56297280949422e-188,1.03936861009018e-186
"FBgn0035166",123.519047262348,-0.814805921541196,0.10906995598165,-7.47048913889979,7.98972657020881e-14,2.09603259386394e-13
"FBgn0035167",1.47116485401243,-0.237642737407619,0.958286449337374,-0.247987162473123,0.804144339488166,0.83232645378619
"FBgn0035168",13.9792123562106,1.3261965965103,0.323522398900557,4.09924197217002,4.14505499609415e-05,7.31089715563044e-05
"FBgn0035169",738.80528507909,-0.445849425524947,0.0519914510766098,-8.57543723617147,9.87110714944211e-18,2.93519208657113e-17
"FBgn0035170",351.061279869432,1.82034398828115,0.0755792200260934,24.0852444316399,3.56899848108845e-128,4.31513984797699e-127
"FBgn0035171",12.0455517877293,-0.59332154249318,0.337840539016943,-1.7562177239583,0.0790512394718519,0.101981584216844
"FBgn0035173",1774.06857121834,0.175694395686256,0.0351592539523095,4.99710249610445,5.81981394203601e-07,1.15147435304659e-06
"FBgn0035176",32.2305332717532,-0.861340670090829,0.215850289174318,-3.99045409383364,6.59469128918211e-05,0.000114779610053122
"FBgn0035178",907.323060906199,1.81636351822761,0.0455048318207837,39.9158385065828,0,0
"FBgn0035179",149.710809758918,1.35909858374873,0.10284189142624,13.2154180062265,7.14880750125346e-40,3.35712736528842e-39
"FBgn0035181",857.149498408527,-0.145557649560076,0.0555463502722995,-2.62047189142982,0.00878081684754637,0.0127523682760947
"FBgn0035186",168.112461001415,0.0338065942057086,0.0892508129031053,0.378781919246053,0.704849815016401,0.744431155904358
"FBgn0035187",151.047538930197,1.14044176154398,0.0970463070905132,11.7515214719125,6.93586560920957e-32,2.84072415579797e-31
"FBgn0035189",5246.25541326574,-0.183598825732323,0.0424167909672014,-4.32844686139246,1.50164552923e-05,2.72700751753362e-05
"FBgn0035192",504.492613102373,0.399251116260754,0.0548261633776164,7.28212757677213,3.28596098503831e-13,8.45995085841533e-13
"FBgn0035193",35.692831633441,-1.57050907603663,0.2183535591617,-7.19250504578953,6.36132156842271e-13,1.62011560537799e-12
"FBgn0035194",115.249433716449,-0.201530165363202,0.114077818115012,-1.76660255861504,0.0772948121974685,0.0999316535717613
"FBgn0035195",2754.82310132924,-0.119163347310963,0.0362020255219681,-3.29162099614158,0.000996117561587133,0.00158776799240473
"FBgn0035196",1.25797494689176,-0.43790473293552,1.12573674094814,-0.388993906840688,0.697280653765508,0.73732959387922
"FBgn0035199",437.848806037214,-1.95581312324709,0.0685420583851259,-28.5344964730665,4.37478609030459e-179,7.64475332051531e-178
"FBgn0035202",215.080618474204,-0.0125757801425863,0.0888197841284937,-0.141587600847951,0.887405761347845,0.904635392309744
"FBgn0035203",1372.34481527718,-1.66830955077485,0.0431144274823564,-38.6949252998331,0,0
"FBgn0035204",820.920598952245,-0.367456770395876,0.0488673907621172,-7.51946778138061,5.49996694551462e-14,1.4515970474536e-13
"FBgn0035205",1134.9478088033,-0.0964425692592066,0.0401300933439973,-2.40324806704275,0.0162501597876528,0.0229305788418278
"FBgn0035206",864.194157674253,-0.692053518354163,0.0465225082895369,-14.8756708053467,4.74208162320842e-50,2.61448457407908e-49
"FBgn0035207",1115.34870190732,-0.0993881196042762,0.0392074132111939,-2.53493182702246,0.0112469211363122,0.0161477823277524
"FBgn0035208",54.3944237523531,-3.08211761065011,0.239388613308847,-12.8749549448023,6.22754097623177e-38,2.82732354729562e-37
"FBgn0035209",18.9972579152817,-1.47468233514919,0.304034384672604,-4.85038011979201,1.23225092462345e-06,2.39174357969442e-06
"FBgn0035210",33.4073258838131,-0.98851016582753,0.210118434918794,-4.70453802023401,2.54441448768795e-06,4.83596525974008e-06
"FBgn0035211",36.1029851677963,0.0174183677444343,0.212446736232607,0.0819893402615653,0.934655190154996,0.945155997463023
"FBgn0035213",612.501736431775,0.474005806031831,0.0564676332940418,8.39429206397865,4.68709718065579e-17,1.36019368285101e-16
"FBgn0035216",1.34083828067188,0.740495289913224,0.981125208083682,0.754740866723369,0.450404480779913,0.502759568555609
"FBgn0035217",7.62404821570045,-0.622582166341337,0.435342626038272,-1.43009696065601,0.152689192411981,0.188427435380226
"FBgn0035218",6.61251930067251,0.63938628268887,0.448857261986679,1.42447574504842,0.154308801452527,0.1903184465335
"FBgn0035227",589.628774683512,0.413722321087136,0.0542832152314904,7.62155151132482,2.50644577713843e-14,6.7009904664137e-14
"FBgn0035228",2443.50197628895,0.621095243467431,0.033267443564521,18.6697616924739,8.72411670700437e-78,6.72605082081146e-77
"FBgn0035229",883.145135940274,0.07892977974163,0.0474165502121861,1.66460401248982,0.095991784317373,0.122333163944637
"FBgn0035231",169.856342206838,0.397093612817371,0.0974376026915782,4.07536312314971,4.59425995101481e-05,8.07931494874538e-05
"FBgn0035232",1816.66012824409,-0.318420239448457,0.0331790983176624,-9.59701304718552,8.22947039148963e-22,2.72497587474113e-21
"FBgn0035233",128.626947526422,-0.569885751612951,0.107370834778515,-5.30764013140544,1.1105362248987e-07,2.28204227696614e-07
"FBgn0035234",18.1386185462485,-0.235661838910912,0.268357927397848,-0.878162390043863,0.379855598986708,0.431744071768717
"FBgn0035235",248.532173354006,-0.17213967315203,0.0777617608305639,-2.21368023709118,0.0268507833783011,0.0369744586417406
"FBgn0035236",723.601255800345,0.201084404331774,0.0469257456240002,4.28516162413259,1.82606385597757e-05,3.29767359723593e-05
"FBgn0035237",1983.74413737573,0.602973973942489,0.0361150096007198,16.6959383538547,1.40296016486931e-62,9.12326331982964e-62
"FBgn0035238",184.709939796159,0.266153163507294,0.0874713736581191,3.04274589933332,0.00234430195476105,0.00361232723762841
"FBgn0035241",343.77002735673,0.655579930341374,0.0681253955385653,9.62313576543207,6.38542494919104e-22,2.11869819627781e-21
"FBgn0035243",261.29242880969,-0.0347512685547755,0.0722819312922159,-0.480773935249264,0.630677176981148,0.677256875688211
"FBgn0035244",1891.12656714635,0.518694862978683,0.0347395941427255,14.9309419346598,2.07316752099829e-50,1.15028340781025e-49
"FBgn0035245",111.485982089226,1.24753881397553,0.118247002679631,10.5502785331102,5.06467293756989e-26,1.84986975152915e-25
"FBgn0035246",1211.08504869811,0.993236524748251,0.0406647516019806,24.4249991852864,9.28009612248547e-132,1.16422090846358e-130
"FBgn0035247",392.21875040382,0.0531205120578621,0.0654128507881475,0.812080675552629,0.416745340867181,0.46897290243845
"FBgn0035248",39.1959448083866,-0.638387191927729,0.206854092566914,-3.08617143613546,0.00202751886138269,0.00314255725118779
"FBgn0035249",145.429886531162,-0.322276654928971,0.10614704181548,-3.036134115628,0.0023963274878736,0.00368948547922542
"FBgn0035251",528.742806856884,-0.367644542946009,0.0654414639560018,-5.61791440352232,1.93276200766625e-08,4.12174763613067e-08
"FBgn0035252",1165.81937581453,-0.436412354286672,0.0394293896850242,-11.0681995783573,1.78959889682147e-28,6.87528492169791e-28
"FBgn0035253",224.074190362934,0.616466403920283,0.0834776391104796,7.38480880016758,1.5267262320796e-13,3.97274398742048e-13
"FBgn0035254",127.774646696804,-0.00248524864039786,0.108466894122918,-0.0229125085630414,0.981720062625154,0.985282055772732
"FBgn0035255",8.60420740350703,-3.2129770489415,0.615824729935497,-5.21735632357284,1.8149490618714e-07,3.68678798328561e-07
"FBgn0035256",3.42697680186224,0.41915509116467,0.688015417980158,0.609223398503488,0.542376373019029,0.593448185857097
"FBgn0035257",25.0320249127319,-1.98862717994571,0.276261090467207,-7.19836143621451,6.09404309224912e-13,1.55518772972991e-12
"FBgn0035260",210.156031319236,0.477589587310169,0.0918816620332555,5.1978771034563,2.01577319125014e-07,4.08667925669786e-07
"FBgn0035262",35.7657477175223,0.168824511362535,0.211903014121658,0.796706512469,0.425621500794597,0.478060160494357
"FBgn0035264",128.575924297996,0.0894762578472307,0.111285696529611,0.804022984422107,0.421383700998332,0.473675542969778
"FBgn0035265",268.877986327602,-0.147018734652381,0.0751061693438451,-1.95747880549349,0.0502912012510602,0.066707896302722
"FBgn0035266",1857.58689475135,0.250188257192641,0.0351799284018106,7.11167613347856,1.14642031925818e-12,2.89825074469616e-12
"FBgn0035267",364.587012221304,1.49632606960256,0.0718433600302891,20.8276181538796,2.43261439904637e-96,2.27438416319743e-95
"FBgn0035268",335.209854557434,-0.0281332504507459,0.0677173264927556,-0.415451287105312,0.677811568481796,0.71982966552599
"FBgn0035270",399.042225885035,0.38549117424742,0.0620030640098771,6.2172923290696,5.05806918438674e-10,1.1597970606577e-09
"FBgn0035271",153.606534891408,-0.442257519038445,0.0931548876950034,-4.74755034310633,2.05895151286349e-06,3.9323962794518e-06
"FBgn0035272",668.594013154024,-0.768894936618875,0.0526826846973938,-14.5948320788009,3.02957739867132e-48,1.6314547615542e-47
"FBgn0035279",1.22672754135565,0.365581801828321,1.43318705992009,0.255083102584463,0.798658914756643,0.827630733941437
"FBgn0035280",170.405021757117,0.349268799282233,0.106317135583763,3.28515998257925,0.00101924480275146,0.00162349091404556
"FBgn0035281",618.814619004185,-0.0107602249509125,0.0674616697105485,-0.15950131381391,0.873273923295421,0.892073461006428
"FBgn0035282",48.0318895515254,0.142557286654711,0.167611837161307,0.850520399209733,0.39503582400907,0.447383790701704
"FBgn0035283",329.45498726408,0.388587072827289,0.0784558310042845,4.95294062726923,7.31002842454275e-07,1.43928875629756e-06
"FBgn0035285",424.511387750231,0.307234354802479,0.0673555781455864,4.5613795213576,5.08186320493215e-06,9.50419040355137e-06
"FBgn0035286",116.913449015413,0.0767774516833954,0.111438667264167,0.688965989707979,0.490844670393266,0.54266615392182
"FBgn0035287",310.057713990273,0.455561964408658,0.0694187741421128,6.56251813775968,5.29066026037879e-11,1.26292102742488e-10
"FBgn0035289",391.11690518546,-0.718370910246025,0.0643163121260345,-11.1693423720922,5.76057877678124e-29,2.23812003794026e-28
"FBgn0035290",75.7672616420699,-0.607313283943353,0.145666519383512,-4.16920296107585,3.05666701342919e-05,5.43689783552391e-05
"FBgn0035293",616.484044199547,-0.210348596722371,0.055708281225053,-3.77589457252496,0.000159434420771409,0.000270275899247914
"FBgn0035294",468.44454379454,-0.014157213063525,0.0583051501741675,-0.242812393437544,0.808150734272412,0.835786747891978
"FBgn0035295",133.811679823758,-0.509494932215496,0.101038296985202,-5.04259223896177,4.59267246186744e-07,9.15064975229069e-07
"FBgn0035296",328.380919941705,0.117758784797504,0.0650409070747336,1.81053417139764,0.0702129901563526,0.0913590547686089
"FBgn0035297",52.024220594954,0.12647229200922,0.19957761907654,0.633699773523786,0.526276772777694,0.577780983538652
"FBgn0035298",2872.07531709479,0.356292404078878,0.0304465080962363,11.7022419435653,1.24130002926757e-31,5.06205812007319e-31
"FBgn0035300",59.2078462813029,0.86632712192621,0.163190173714104,5.30869660966196,1.10411941679205e-07,2.26926754364601e-07
"FBgn0035308",336.073902756507,-0.650285781467584,0.070192830978464,-9.26427631430195,1.96404657767089e-20,6.27443724996214e-20
"FBgn0035309",180.959668889174,-0.837130350093252,0.0991873902994392,-8.43988684011163,3.17645033238917e-17,9.28217552682957e-17
"FBgn0035312",177.741860530897,-0.910649158939795,0.0919494050505595,-9.9038069734009,4.00724004824567e-23,1.36968382721983e-22
"FBgn0035313",134.054606535176,0.638562914883316,0.101851822929036,6.26952858102723,3.6214282113347e-10,8.35617850350901e-10
"FBgn0035315",9.58026767698895,3.15057645084293,0.486418923190512,6.47708446492523,9.3511852413278e-11,2.21448719611398e-10
"FBgn0035316",12.5519710376666,2.07450194191716,0.360719078107862,5.75101808531693,8.8707624107412e-09,1.92211151127658e-08
"FBgn0035317",56.6820291264373,1.51036672748575,0.170144216955903,8.87697950896088,6.87004516229849e-19,2.11490722545133e-18
"FBgn0035318",304.473394782201,-0.408274120333305,0.0771700136797326,-5.29057986211723,1.21929165831151e-07,2.49963606234831e-07
"FBgn0035321",866.392844503306,-0.165189855311619,0.0443373857077924,-3.72574640282831,0.000194738115429418,0.000328161213534179
"FBgn0035323",203.793945913515,-0.158743956448039,0.0833096230178571,-1.90546962880883,0.0567190517287165,0.074683706682384
"FBgn0035325",856.505944394759,-0.753553859832806,0.0473832033090723,-15.9033962925112,6.00206712269469e-57,3.6342468360107e-56
"FBgn0035331",109.957110424232,1.91444866153528,0.126481360035814,15.1362118575669,9.34433798601824e-52,5.25665362596393e-51
"FBgn0035333",1405.09402815134,-0.0568814279640779,0.0379925781081382,-1.4971721003554,0.134348482914368,0.167470448970307
"FBgn0035334",1090.30815371831,-0.386898625678525,0.0630156076752028,-6.13972696530503,8.26634381875776e-10,1.88061394681107e-09
"FBgn0035335",551.642051319426,-0.0974949939182439,0.057431451673011,-1.69758888341073,0.0895853824085378,0.114749019866188
"FBgn0035336",517.692888053771,0.348484118080846,0.0589393135351296,5.91259207444178,3.36765480796389e-09,7.44059481338758e-09
"FBgn0035337",186.770481194292,0.172138067321716,0.0858605696669275,2.00485587260227,0.0449784573691898,0.0600259690543636
"FBgn0035338",1366.5791449143,0.186201910410966,0.0377604194538949,4.93113988414024,8.17511640941773e-07,1.60515919666216e-06
"FBgn0035343",614.033186336782,0.191100553054752,0.0602740652904144,3.17052702740366,0.00152162676602274,0.00238386091358805
"FBgn0035344",128.352034133296,0.113649211534346,0.108334178147613,1.04906146405146,0.294149830680378,0.3432050647887
"FBgn0035346",142.21986645548,-0.283162878613416,0.0969048630994378,-2.92207088020806,0.00347712400024742,0.00526208477272565
"FBgn0035347",897.658371980602,0.035368978503679,0.0459105712942132,0.770388551190543,0.44106944267602,0.493651292745361
"FBgn0035348",2266.36466424355,1.53193357606879,0.032531887201717,47.0902154114176,0,0
"FBgn0035355",255.787814828048,-0.982684559813299,0.0798831956578243,-12.3015178814651,8.88878817919265e-35,3.84175864101463e-34
"FBgn0035356",166.573436623853,-0.58482452530769,0.0952859392076627,-6.1375742336248,8.37910686194001e-10,1.90550332707563e-09
"FBgn0035358",411.551821076951,0.619222626665352,0.0621421923161846,9.96460864326601,2.17729666083234e-23,7.48718054290465e-23
"FBgn0035359",2740.77058005715,-0.145470273831578,0.0358129788337564,-4.06194286453663,4.86659895813206e-05,8.54102426248463e-05
"FBgn0035360",1710.27551709563,0.260097756529956,0.0334553794783573,7.77446738268852,7.57655093321644e-15,2.06056748521841e-14
"FBgn0035364",181.469292200528,2.14699846191579,0.104155012469852,20.6134914777841,2.0769623777198e-94,1.90727371058464e-93
"FBgn0035366",78.7359094748666,2.06279875506136,0.146473305520598,14.0831037282167,4.82435373107205e-45,2.47346273345787e-44
"FBgn0035367",353.452832738236,1.65569495104445,0.0714461728252379,23.1740187832649,8.3259419215019e-119,9.43301771545984e-118
"FBgn0035370",1358.29138263534,-0.791124805876474,0.0490050339083893,-16.1437457089697,1.25677347531041e-58,7.77581450272521e-58
"FBgn0035371",1562.73786806902,-0.214314432438447,0.0474596841813054,-4.51571552013966,6.31033310363323e-06,1.17378198668697e-05
"FBgn0035372",343.266754721051,0.0994764216250429,0.0699998822708368,1.42109412756093,0.155289396980328,0.191386334617899
"FBgn0035374",1202.08906618701,-0.184220735315341,0.0475359654703464,-3.87539694403095,0.000106451025896136,0.000182696895382578
"FBgn0035375",1385.53945011082,-0.735019695222282,0.042039698191491,-17.4839431975526,1.89900905553234e-68,1.32533302761798e-67
"FBgn0035376",1610.09933959991,0.710425682538908,0.0453764413477883,15.6562670283868,3.0105716660179e-55,1.78105859490396e-54
"FBgn0035378",73.7299669649508,0.920991287686351,0.147988845431848,6.22338315431002,4.86547205210702e-10,1.11676418828062e-09
